date,underlying,commodity_id,rank,member_name,long_position,long_position_change,short_position,short_position_change
2020-06-02,IC,,13,招商期货,,,2897.0,-273.0
2020-06-02,IC,IC,14,兴证期货,3849.0,-136.0,,
2020-06-02,IC,,14,国信期货,,,2815.0,-50.0
2020-06-02,IC,,15,东吴期货,,,2747.0,-109.0
2020-06-02,IC,IC,15,平安期货,3101.0,-53.0,,
2020-06-02,IC,IC,16,五矿经易,3040.0,-839.0,,
2020-06-02,IC,,16,广发期货,,,2643.0,-164.0
2020-06-02,IC,IC,17,中信建投,2753.0,-212.0,,
2020-06-02,IC,,17,平安期货,,,2151.0,65.0
2020-06-02,IC,,18,中信建投,,,2068.0,-343.0
2020-06-02,IC,IC,18,方正中期,2243.0,-7.0,,
2020-06-02,IC,IC,19,一德期货,1754.0,-280.0,,
2020-06-02,IC,,19,五矿经易,,,1951.0,-431.0
2020-06-02,IC,IC,20,招商期货,1614.0,-195.0,,
2020-06-02,IC,,20,方正中期,,,1914.0,47.0
﻿2020-06-03,IC,IC,1,中信期货,22213.0,1802.0,23192.0,1501.0
2020-06-03,IC,,2,华泰期货,,,22218.0,-134.0
2020-06-03,IC,IC,2,国泰君安,11412.0,-177.0,,
2020-06-03,IC,,3,国泰君安,,,10099.0,132.0
2020-06-03,IC,IC,3,海通期货,9529.0,566.0,,
2020-06-03,IC,IC,4,华泰期货,9389.0,340.0,,
2020-06-03,IC,,4,海通期货,,,9744.0,97.0
2020-06-03,IC,IC,5,上海东证,8261.0,243.0,9639.0,756.0
2020-06-03,IC,IC,6,中金期货,7283.0,-386.0,,
2020-06-03,IC,,6,国投安信,,,9341.0,179.0
2020-06-03,IC,IC,7,国投安信,6225.0,225.0,,
2020-06-03,IC,,7,永安期货,,,9023.0,-43.0
2020-06-03,IC,IC,8,永安期货,6208.0,28.0,,
2020-06-03,IC,,8,银河期货,,,6414.0,-469.0
2020-06-03,IC,,9,兴证期货,,,4646.0,-508.0
2020-06-03,IC,IC,9,广发期货,5716.0,37.0,,
2020-06-03,IC,IC,10,瑞银期货,4874.0,110.0,,
2020-06-03,IC,,10,申银万国,,,4452.0,162.0
2020-06-03,IC,,11,光大期货,,,3892.0,382.0
2020-06-03,IC,IC,11,申银万国,4463.0,188.0,,
2020-06-03,IC,,12,中金期货,,,3653.0,17.0
2020-06-03,IC,IC,12,银河期货,4455.0,-421.0,,
2020-06-03,IC,,13,国信期货,,,3212.0,91.0
2020-06-03,IC,IC,13,国富期货,4249.0,241.0,,
2020-06-03,IC,IC,14,兴证期货,3667.0,-366.0,,
2020-06-03,IC,,14,招商期货,,,3056.0,41.0
2020-06-03,IC,IC,15,一德期货,3609.0,526.0,,
2020-06-03,IC,,15,中信建投,,,2660.0,135.0
2020-06-03,IC,IC,16,五矿经易,3213.0,37.0,,
2020-06-03,IC,,16,广发期货,,,2420.0,-223.0
2020-06-03,IC,IC,17,中信建投,2446.0,212.0,,
2020-06-03,IC,,17,平安期货,,,2340.0,-84.0
2020-06-03,IC,IC,18,光大期货,2104.0,219.0,,
2020-06-03,IC,,18,南华期货,,,2207.0,44.0
2020-06-03,IC,,19,五矿经易,,,2130.0,179.0
2020-06-03,IC,IC,19,平安期货,1653.0,19.0,,
2020-06-03,IC,,20,东吴期货,,,2130.0,-62.0
2020-06-03,IC,IC,20,大地期货,1618.0,10.0,,
﻿2020-06-04,IC,IC,1,中信期货,21604.0,-609.0,22709.0,-483.0
2020-06-04,IC,,2,华泰期货,,,21936.0,-282.0
2020-06-04,IC,IC,2,国泰君安,10827.0,-585.0,,
2020-06-04,IC,,3,国泰君安,,,10060.0,-39.0
2020-06-04,IC,IC,3,海通期货,9894.0,365.0,,
2020-06-04,IC,IC,4,华泰期货,9372.0,-17.0,,
2020-06-04,IC,,4,海通期货,,,9967.0,223.0
2020-06-04,IC,IC,5,上海东证,8065.0,-196.0,,
2020-06-04,IC,,5,国投安信,,,9360.0,19.0
2020-06-04,IC,,6,上海东证,,,9312.0,-327.0
2020-06-04,IC,IC,6,中金期货,7258.0,-25.0,,
2020-06-04,IC,IC,7,国投安信,6083.0,-142.0,,
2020-06-04,IC,,7,永安期货,,,8849.0,-174.0
2020-06-04,IC,IC,8,永安期货,6066.0,-352.0,,
2020-06-04,IC,,8,银河期货,,,6734.0,320.0
2020-06-04,IC,,9,兴证期货,,,4758.0,112.0
2020-06-04,IC,IC,9,广发期货,5613.0,-103.0,,
2020-06-04,IC,IC,10,瑞银期货,5168.0,294.0,,
2020-06-04,IC,,10,申银万国,,,4280.0,-172.0
2020-06-04,IC,,11,中金期货,,,3876.0,223.0
2020-06-04,IC,IC,11,银河期货,4937.0,372.0,,
2020-06-04,IC,,12,光大期货,,,3550.0,-342.0
2020-06-04,IC,IC,12,申银万国,4471.0,8.0,,
2020-06-04,IC,IC,13,国富期货,4124.0,-125.0,,
2020-06-04,IC,,13,招商期货,,,3059.0,3.0
2020-06-04,IC,IC,14,兴证期货,3984.0,317.0,,
2020-06-04,IC,,14,国信期货,,,2954.0,-258.0
2020-06-04,IC,IC,15,一德期货,3417.0,-192.0,,
2020-06-04,IC,,15,中信建投,,,2534.0,-126.0
2020-06-04,IC,IC,16,五矿经易,3074.0,-332.0,,
2020-06-04,IC,,16,广发期货,,,2398.0,-22.0
2020-06-04,IC,IC,17,中信建投,2363.0,-83.0,,
2020-06-04,IC,,17,平安期货,,,2255.0,-85.0
2020-06-04,IC,,18,东吴期货,,,2147.0,17.0
2020-06-04,IC,IC,18,方正中期,2134.0,212.0,,
2020-06-04,IC,IC,19,光大期货,1900.0,-204.0,,
2020-06-04,IC,,19,方正中期,,,1865.0,146.0
2020-06-04,IC,,20,五矿经易,,,1808.0,-455.0
2020-06-04,IC,IC,20,招商期货,1788.0,125.0,,
﻿2020-06-05,IC,IC,1,中信期货,22436.0,832.0,23322.0,613.0
2020-06-05,IC,,2,华泰期货,,,22017.0,81.0
2020-06-05,IC,IC,2,国泰君安,11053.0,226.0,,
2020-06-05,IC,,3,国泰君安,,,10526.0,466.0
2020-06-05,IC,IC,3,海通期货,9729.0,-165.0,,
2020-06-05,IC,IC,4,华泰期货,9389.0,17.0,,
2020-06-05,IC,,4,海通期货,,,10044.0,77.0
2020-06-05,IC,IC,5,上海东证,8444.0,379.0,,
2020-06-05,IC,,5,国投安信,,,9692.0,332.0
2020-06-05,IC,,6,上海东证,,,9295.0,-17.0
2020-06-05,IC,IC,6,中金期货,7306.0,223.0,,
2020-06-05,IC,IC,7,国投安信,6209.0,126.0,,
2020-06-05,IC,,7,永安期货,,,8682.0,-3.0
2020-06-05,IC,IC,8,永安期货,5920.0,74.0,,
2020-06-05,IC,,8,银河期货,,,6179.0,-246.0
2020-06-05,IC,IC,9,广发期货,5840.0,12.0,,
2020-06-05,IC,,9,申银万国,,,4825.0,89.0
2020-06-05,IC,,10,兴证期货,,,4512.0,-246.0
2020-06-05,IC,IC,10,瑞银期货,5234.0,66.0,,
2020-06-05,IC,,11,中金期货,,,4001.0,125.0
2020-06-05,IC,IC,11,银河期货,4753.0,-184.0,,
2020-06-05,IC,,12,光大期货,,,3754.0,204.0
2020-06-05,IC,IC,12,申银万国,4609.0,138.0,,
2020-06-05,IC,IC,13,国富期货,4500.0,376.0,,
2020-06-05,IC,,13,招商期货,,,3022.0,-37.0
2020-06-05,IC,IC,14,兴证期货,3772.0,-212.0,,
2020-06-05,IC,,14,国信期货,,,2810.0,-144.0
2020-06-05,IC,IC,15,五矿经易,3575.0,501.0,,
2020-06-05,IC,,15,广发期货,,,2658.0,260.0
2020-06-05,IC,IC,16,中信建投,3049.0,4.0,,
2020-06-05,IC,,16,平安期货,,,2336.0,81.0
2020-06-05,IC,IC,17,一德期货,2287.0,-48.0,,
2020-06-05,IC,,17,五矿经易,,,2308.0,500.0
2020-06-05,IC,IC,18,光大期货,2012.0,112.0,,
2020-06-05,IC,,18,南华期货,,,2273.0,103.0
2020-06-05,IC,,19,东吴期货,,,2089.0,-58.0
2020-06-05,IC,IC,19,平安期货,1766.0,120.0,,
2020-06-05,IC,,20,中信建投,,,2076.0,17.0
2020-06-05,IC,IC,20,大地期货,1624.0,4.0,,
﻿2020-06-08,IC,IC,1,中信期货,21196.0,-1240.0,,
2020-06-08,IC,,1,华泰期货,,,21950.0,-67.0
2020-06-08,IC,,2,中信期货,,,21777.0,-1545.0
2020-06-08,IC,IC,2,国泰君安,11973.0,920.0,,
2020-06-08,IC,,3,国泰君安,,,9894.0,-632.0
2020-06-08,IC,IC,3,海通期货,9283.0,-446.0,,
2020-06-08,IC,IC,4,华泰期货,9003.0,-386.0,,
2020-06-08,IC,,4,国投安信,,,9859.0,167.0
2020-06-08,IC,IC,5,上海东证,8182.0,-262.0,,
2020-06-08,IC,,5,海通期货,,,9779.0,-265.0
2020-06-08,IC,,6,上海东证,,,9215.0,-80.0
2020-06-08,IC,IC,6,中金期货,7619.0,313.0,,
2020-06-08,IC,IC,7,国投安信,6244.0,35.0,,
2020-06-08,IC,,7,永安期货,,,8831.0,149.0
2020-06-08,IC,IC,8,永安期货,5941.0,-201.0,,
2020-06-08,IC,,8,银河期货,,,6081.0,-98.0
2020-06-08,IC,IC,9,广发期货,5528.0,-312.0,,
2020-06-08,IC,,9,申银万国,,,4816.0,-9.0
2020-06-08,IC,,10,兴证期货,,,4659.0,147.0
2020-06-08,IC,IC,10,瑞银期货,5241.0,7.0,,
2020-06-08,IC,,11,中金期货,,,4393.0,392.0
2020-06-08,IC,IC,11,银河期货,5094.0,341.0,,
2020-06-08,IC,,12,光大期货,,,3567.0,-187.0
2020-06-08,IC,IC,12,申银万国,4504.0,-105.0,,
2020-06-08,IC,IC,13,国富期货,4283.0,-217.0,,
2020-06-08,IC,,13,招商期货,,,2978.0,-44.0
2020-06-08,IC,IC,14,兴证期货,3931.0,159.0,,
2020-06-08,IC,,14,广发期货,,,2653.0,-5.0
2020-06-08,IC,IC,15,中信建投,3009.0,-40.0,,
2020-06-08,IC,,15,国信期货,,,2653.0,-157.0
2020-06-08,IC,,16,中信建投,,,2285.0,78.0
2020-06-08,IC,IC,16,五矿经易,2933.0,-381.0,,
2020-06-08,IC,IC,17,一德期货,2379.0,92.0,,
2020-06-08,IC,,17,南华期货,,,2180.0,98.0
2020-06-08,IC,,18,平安期货,,,2135.0,-201.0
2020-06-08,IC,IC,18,方正中期,1987.0,-81.0,,
2020-06-08,IC,,19,东吴期货,,,2088.0,-1.0
2020-06-08,IC,IC,19,光大期货,1872.0,-140.0,,
2020-06-08,IC,,20,五矿经易,,,1836.0,-472.0
2020-06-08,IC,IC,20,平安期货,1696.0,-70.0,,
﻿2020-06-09,IC,IC,1,中信期货,23155.0,1959.0,23381.0,1604.0
2020-06-09,IC,,2,华泰期货,,,22515.0,565.0
2020-06-09,IC,IC,2,国泰君安,12217.0,244.0,,
2020-06-09,IC,,3,国泰君安,,,10848.0,954.0
2020-06-09,IC,IC,3,海通期货,10484.0,1201.0,,
2020-06-09,IC,IC,4,华泰期货,9372.0,369.0,,
2020-06-09,IC,,4,海通期货,,,10788.0,1009.0
2020-06-09,IC,IC,5,上海东证,8506.0,324.0,,
2020-06-09,IC,,5,国投安信,,,10301.0,442.0
2020-06-09,IC,,6,上海东证,,,9280.0,65.0
2020-06-09,IC,IC,6,中金期货,7697.0,78.0,,
2020-06-09,IC,IC,7,国投安信,6464.0,220.0,,
2020-06-09,IC,,7,永安期货,,,9045.0,34.0
2020-06-09,IC,IC,8,广发期货,5997.0,469.0,,
2020-06-09,IC,,8,银河期货,,,6192.0,111.0
2020-06-09,IC,,9,兴证期货,,,5055.0,263.0
2020-06-09,IC,IC,9,永安期货,5924.0,-17.0,,
2020-06-09,IC,IC,10,瑞银期货,5221.0,-20.0,,
2020-06-09,IC,,10,申银万国,,,4772.0,453.0
2020-06-09,IC,,11,中金期货,,,4419.0,26.0
2020-06-09,IC,IC,11,银河期货,5043.0,-51.0,,
2020-06-09,IC,,12,光大期货,,,4104.0,537.0
2020-06-09,IC,IC,12,申银万国,4740.0,236.0,,
2020-06-09,IC,IC,13,国富期货,4685.0,402.0,,
2020-06-09,IC,,13,招商期货,,,3164.0,186.0
2020-06-09,IC,IC,14,兴证期货,4507.0,477.0,,
2020-06-09,IC,,14,国信期货,,,2800.0,147.0
2020-06-09,IC,IC,15,五矿经易,3892.0,763.0,2503.0,667.0
2020-06-09,IC,IC,16,一德期货,2303.0,-76.0,,
2020-06-09,IC,,16,中信建投,,,2480.0,-95.0
2020-06-09,IC,IC,17,光大期货,2286.0,414.0,,
2020-06-09,IC,,17,广发期货,,,2342.0,-311.0
2020-06-09,IC,IC,18,中信建投,1894.0,-201.0,,
2020-06-09,IC,,18,南华期货,,,2332.0,-16.0
2020-06-09,IC,IC,19,平安期货,1757.0,61.0,2198.0,63.0
2020-06-09,IC,,20,东吴期货,,,2179.0,91.0
2020-06-09,IC,IC,20,大地期货,1647.0,21.0,,
﻿2020-06-10,IC,IC,1,中信期货,21588.0,-1567.0,,
2020-06-10,IC,,1,华泰期货,,,22003.0,-512.0
2020-06-10,IC,,2,中信期货,,,21725.0,-1656.0
2020-06-10,IC,IC,2,国泰君安,11620.0,-597.0,,
2020-06-10,IC,,3,国泰君安,,,10403.0,-445.0
2020-06-10,IC,IC,3,海通期货,9430.0,-1054.0,,
2020-06-10,IC,IC,4,华泰期货,8741.0,-631.0,,
2020-06-10,IC,,4,国投安信,,,10370.0,69.0
2020-06-10,IC,IC,5,上海东证,8577.0,71.0,,
2020-06-10,IC,,5,海通期货,,,10148.0,-640.0
2020-06-10,IC,,6,上海东证,,,9507.0,227.0
2020-06-10,IC,IC,6,中金期货,7778.0,81.0,,
2020-06-10,IC,IC,7,国投安信,6359.0,-105.0,,
2020-06-10,IC,,7,永安期货,,,8906.0,-139.0
2020-06-10,IC,IC,8,广发期货,5793.0,-204.0,,
2020-06-10,IC,,8,银河期货,,,5751.0,-441.0
2020-06-10,IC,,9,兴证期货,,,4684.0,-371.0
2020-06-10,IC,IC,9,永安期货,5743.0,-181.0,,
2020-06-10,IC,,10,中金期货,,,4435.0,16.0
2020-06-10,IC,IC,10,瑞银期货,5227.0,6.0,,
2020-06-10,IC,,11,申银万国,,,4324.0,-448.0
2020-06-10,IC,IC,11,银河期货,5168.0,125.0,,
2020-06-10,IC,,12,光大期货,,,3621.0,-483.0
2020-06-10,IC,IC,12,国富期货,4438.0,-247.0,,
2020-06-10,IC,,13,招商期货,,,3044.0,-120.0
2020-06-10,IC,IC,13,申银万国,4386.0,-354.0,,
2020-06-10,IC,IC,14,兴证期货,3899.0,-399.0,,
2020-06-10,IC,,14,国信期货,,,2693.0,-107.0
2020-06-10,IC,,15,中信建投,,,2386.0,-94.0
2020-06-10,IC,IC,15,五矿经易,3032.0,-545.0,,
2020-06-10,IC,IC,16,中信建投,2817.0,11.0,,
2020-06-10,IC,,16,南华期货,,,2243.0,-89.0
2020-06-10,IC,IC,17,一德期货,2193.0,-110.0,,
2020-06-10,IC,,17,东吴期货,,,2195.0,16.0
2020-06-10,IC,,18,广发期货,,,2054.0,-288.0
2020-06-10,IC,IC,18,方正中期,2043.0,-26.0,,
2020-06-10,IC,,19,五矿经易,,,1979.0,-524.0
2020-06-10,IC,IC,19,光大期货,1866.0,-420.0,,
2020-06-10,IC,IC,20,平安期货,1669.0,-88.0,1957.0,-241.0
﻿2020-06-11,IC,IC,1,中信期货,24043.0,2455.0,24022.0,2297.0
2020-06-11,IC,,2,华泰期货,,,23211.0,1208.0
2020-06-11,IC,IC,2,国泰君安,13651.0,2031.0,,
2020-06-11,IC,IC,3,海通期货,11149.0,1719.0,11415.0,1267.0
2020-06-11,IC,IC,4,中金期货,9150.0,1211.0,,
2020-06-11,IC,,4,国泰君安,,,11265.0,862.0
2020-06-11,IC,IC,5,华泰期货,9077.0,336.0,,
2020-06-11,IC,,5,国投安信,,,10764.0,394.0
2020-06-11,IC,IC,6,上海东证,8477.0,-100.0,9895.0,388.0
2020-06-11,IC,IC,7,国投安信,6886.0,527.0,,
2020-06-11,IC,,7,永安期货,,,9493.0,587.0
2020-06-11,IC,IC,8,永安期货,6581.0,838.0,,
2020-06-11,IC,,8,银河期货,,,6386.0,635.0
2020-06-11,IC,,9,兴证期货,,,5583.0,899.0
2020-06-11,IC,IC,9,银河期货,5964.0,796.0,,
2020-06-11,IC,IC,10,广发期货,5927.0,134.0,,
2020-06-11,IC,,10,申银万国,,,4974.0,650.0
2020-06-11,IC,,11,中金期货,,,4435.0,0.0
2020-06-11,IC,IC,11,国富期货,5401.0,765.0,,
2020-06-11,IC,,12,光大期货,,,4203.0,582.0
2020-06-11,IC,IC,12,兴证期货,4552.0,653.0,,
2020-06-11,IC,,13,国信期货,,,3426.0,455.0
2020-06-11,IC,IC,13,申银万国,4248.0,542.0,,
2020-06-11,IC,,14,中信建投,,,3326.0,756.0
2020-06-11,IC,IC,14,五矿经易,4211.0,987.0,,
2020-06-11,IC,,15,五矿经易,,,2792.0,813.0
2020-06-11,IC,IC,15,瑞银期货,3905.0,638.0,,
2020-06-11,IC,IC,16,一德期货,3539.0,748.0,,
2020-06-11,IC,,16,广发期货,,,2780.0,726.0
2020-06-11,IC,IC,17,中信建投,3503.0,686.0,,
2020-06-11,IC,,17,招商期货,,,2756.0,-288.0
2020-06-11,IC,,18,东吴期货,,,2564.0,183.0
2020-06-11,IC,IC,18,平安期货,2938.0,65.0,,
2020-06-11,IC,IC,19,方正中期,2266.0,223.0,1907.0,69.0
2020-06-11,IC,IC,20,光大期货,2241.0,375.0,,
2020-06-11,IC,,20,平安期货,,,1626.0,-27.0
﻿2020-06-12,IC,IC,1,中信期货,23535.0,-508.0,25013.0,991.0
2020-06-12,IC,,2,华泰期货,,,22524.0,-687.0
2020-06-12,IC,IC,2,国泰君安,12909.0,-742.0,,
2020-06-12,IC,,3,国泰君安,,,11275.0,10.0
2020-06-12,IC,IC,3,海通期货,11187.0,38.0,,
2020-06-12,IC,IC,4,华泰期货,8722.0,-355.0,,
2020-06-12,IC,,4,海通期货,,,10704.0,-711.0
2020-06-12,IC,,5,上海东证,,,9376.0,-519.0
2020-06-12,IC,IC,5,中金期货,8711.0,-439.0,,
2020-06-12,IC,IC,6,上海东证,8369.0,-108.0,,
2020-06-12,IC,,6,国投安信,,,9108.0,-1656.0
2020-06-12,IC,IC,7,永安期货,6189.0,-392.0,8933.0,-560.0
2020-06-12,IC,IC,8,国投安信,6046.0,-840.0,,
2020-06-12,IC,,8,银河期货,,,6459.0,73.0
2020-06-12,IC,,9,兴证期货,,,5707.0,124.0
2020-06-12,IC,IC,9,广发期货,5958.0,31.0,,
2020-06-12,IC,,10,申银万国,,,4839.0,-135.0
2020-06-12,IC,IC,10,银河期货,5516.0,-448.0,,
2020-06-12,IC,,11,中金期货,,,4563.0,128.0
2020-06-12,IC,IC,11,国富期货,5114.0,-287.0,,
2020-06-12,IC,,12,光大期货,,,3819.0,-384.0
2020-06-12,IC,IC,12,兴证期货,4412.0,-416.0,,
2020-06-12,IC,IC,13,一德期货,4326.0,787.0,,
2020-06-12,IC,,13,东吴期货,,,3278.0,202.0
2020-06-12,IC,,14,国信期货,,,2720.0,-347.0
2020-06-12,IC,IC,14,申银万国,4109.0,-139.0,,
2020-06-12,IC,,15,招商期货,,,2578.0,-178.0
2020-06-12,IC,IC,15,瑞银期货,3905.0,0.0,,
2020-06-12,IC,IC,16,五矿经易,3882.0,-329.0,2166.0,-93.0
2020-06-12,IC,IC,17,平安期货,2665.0,-273.0,,
2020-06-12,IC,,17,广发期货,,,2061.0,-719.0
2020-06-12,IC,IC,18,东兴期货,2169.0,835.0,2022.0,441.0
2020-06-12,IC,,19,中信建投,,,1871.0,-335.0
2020-06-12,IC,IC,19,大地期货,1991.0,322.0,,
2020-06-12,IC,,20,宏源期货,,,1813.0,150.0
2020-06-12,IC,IC,20,方正中期,1872.0,-394.0,,
﻿2020-06-15,IC,IC,1,中信期货,22770.0,-765.0,25064.0,51.0
2020-06-15,IC,,2,华泰期货,,,22471.0,-53.0
2020-06-15,IC,IC,2,国泰君安,13130.0,221.0,,
2020-06-15,IC,,3,国泰君安,,,11470.0,195.0
2020-06-15,IC,IC,3,海通期货,10724.0,-463.0,,
2020-06-15,IC,IC,4,中金期货,9192.0,481.0,,
2020-06-15,IC,,4,海通期货,,,10503.0,-201.0
2020-06-15,IC,IC,5,上海东证,8243.0,-126.0,9742.0,366.0
2020-06-15,IC,IC,6,华泰期货,8210.0,-512.0,,
2020-06-15,IC,,6,永安期货,,,9187.0,254.0
2020-06-15,IC,,7,国投安信,,,8917.0,-191.0
2020-06-15,IC,IC,7,广发期货,6628.0,670.0,,
2020-06-15,IC,,8,兴证期货,,,6170.0,463.0
2020-06-15,IC,IC,8,永安期货,6200.0,11.0,,
2020-06-15,IC,IC,9,国投安信,6041.0,-5.0,,
2020-06-15,IC,,9,银河期货,,,6072.0,-387.0
2020-06-15,IC,,10,申银万国,,,5277.0,-126.0
2020-06-15,IC,IC,10,银河期货,5764.0,248.0,,
2020-06-15,IC,,11,中金期货,,,4586.0,23.0
2020-06-15,IC,IC,11,国富期货,4891.0,-223.0,,
2020-06-15,IC,,12,光大期货,,,4059.0,240.0
2020-06-15,IC,IC,12,兴证期货,4751.0,339.0,,
2020-06-15,IC,IC,13,一德期货,4325.0,1398.0,,
2020-06-15,IC,,13,国信期货,,,3085.0,365.0
2020-06-15,IC,,14,中信建投,,,2917.0,134.0
2020-06-15,IC,IC,14,瑞银期货,4208.0,303.0,,
2020-06-15,IC,,15,东吴期货,,,2747.0,-72.0
2020-06-15,IC,IC,15,申银万国,4109.0,0.0,,
2020-06-15,IC,IC,16,五矿经易,3909.0,332.0,,
2020-06-15,IC,,16,南华期货,,,2501.0,358.0
2020-06-15,IC,,17,五矿经易,,,2498.0,332.0
2020-06-15,IC,IC,17,平安期货,2502.0,-163.0,,
2020-06-15,IC,IC,18,大地期货,2484.0,493.0,,
2020-06-15,IC,,18,广发期货,,,1737.0,-324.0
2020-06-15,IC,IC,19,中信建投,2198.0,71.0,,
2020-06-15,IC,,19,方正中期,,,1635.0,-103.0
2020-06-15,IC,IC,20,光大期货,2011.0,160.0,,
2020-06-15,IC,,20,招商期货,,,1589.0,26.0
﻿2020-06-16,IC,IC,1,中信期货,22503.0,-267.0,24727.0,-337.0
2020-06-16,IC,,2,华泰期货,,,22459.0,-12.0
2020-06-16,IC,IC,2,国泰君安,12244.0,-886.0,,
2020-06-16,IC,,3,国泰君安,,,12186.0,716.0
2020-06-16,IC,IC,3,海通期货,11054.0,330.0,,
2020-06-16,IC,IC,4,中金期货,9064.0,-128.0,,
2020-06-16,IC,,4,海通期货,,,10290.0,-213.0
2020-06-16,IC,,5,上海东证,,,9192.0,-550.0
2020-06-16,IC,IC,5,华泰期货,8535.0,325.0,,
2020-06-16,IC,IC,6,上海东证,7844.0,-399.0,,
2020-06-16,IC,,6,永安期货,,,8719.0,-468.0
2020-06-16,IC,,7,国投安信,,,8635.0,-282.0
2020-06-16,IC,IC,7,广发期货,6401.0,-227.0,,
2020-06-16,IC,IC,8,永安期货,6072.0,-128.0,,
2020-06-16,IC,,8,银河期货,,,5996.0,-76.0
2020-06-16,IC,IC,9,国投安信,5819.0,-222.0,,
2020-06-16,IC,,9,申银万国,,,5339.0,62.0
2020-06-16,IC,,10,兴证期货,,,5322.0,-848.0
2020-06-16,IC,IC,10,银河期货,5776.0,12.0,,
2020-06-16,IC,,11,中金期货,,,4716.0,130.0
2020-06-16,IC,IC,11,申银万国,4805.0,55.0,,
2020-06-16,IC,IC,12,一德期货,4424.0,99.0,,
2020-06-16,IC,,12,光大期货,,,3582.0,-477.0
2020-06-16,IC,IC,13,兴证期货,4254.0,-497.0,,
2020-06-16,IC,,13,国信期货,,,2751.0,-334.0
2020-06-16,IC,,14,东吴期货,,,2566.0,120.0
2020-06-16,IC,IC,14,瑞银期货,4238.0,30.0,,
2020-06-16,IC,,15,五矿经易,,,2324.0,-174.0
2020-06-16,IC,IC,15,国富期货,4150.0,-741.0,,
2020-06-16,IC,,16,中信建投,,,2189.0,-309.0
2020-06-16,IC,IC,16,五矿经易,3637.0,-272.0,,
2020-06-16,IC,,17,东兴期货,,,1951.0,316.0
2020-06-16,IC,IC,17,中信建投,2905.0,43.0,,
2020-06-16,IC,IC,18,大地期货,2480.0,-4.0,,
2020-06-16,IC,,18,平安期货,,,1871.0,24.0
2020-06-16,IC,IC,19,平安期货,2446.0,-56.0,,
2020-06-16,IC,,19,招商期货,,,1728.0,139.0
2020-06-16,IC,,20,国富期货,,,1569.0,-57.0
2020-06-16,IC,IC,20,方正中期,1727.0,-174.0,,
﻿2020-06-17,IC,IC,1,中信期货,21139.0,-1364.0,24083.0,-644.0
2020-06-17,IC,,2,华泰期货,,,22027.0,-432.0
2020-06-17,IC,IC,2,国泰君安,12622.0,378.0,,
2020-06-17,IC,,3,国泰君安,,,11945.0,-241.0
2020-06-17,IC,IC,3,海通期货,9937.0,-1117.0,,
2020-06-17,IC,IC,4,中金期货,8803.0,-261.0,,
2020-06-17,IC,,4,海通期货,,,10130.0,-160.0
2020-06-17,IC,,5,上海东证,,,8916.0,-276.0
2020-06-17,IC,IC,5,华泰期货,8502.0,-33.0,,
2020-06-17,IC,IC,6,上海东证,7761.0,-83.0,,
2020-06-17,IC,,6,国投安信,,,8506.0,-129.0
2020-06-17,IC,IC,7,广发期货,6278.0,-123.0,,
2020-06-17,IC,,7,永安期货,,,8257.0,-462.0
2020-06-17,IC,IC,8,永安期货,5767.0,-305.0,,
2020-06-17,IC,,8,银河期货,,,6015.0,-291.0
2020-06-17,IC,,9,兴证期货,,,5598.0,276.0
2020-06-17,IC,IC,9,国投安信,5734.0,-85.0,,
2020-06-17,IC,,10,申银万国,,,5338.0,-1.0
2020-06-17,IC,IC,10,银河期货,5541.0,-235.0,,
2020-06-17,IC,,11,中金期货,,,4369.0,-347.0
2020-06-17,IC,IC,11,申银万国,4845.0,40.0,,
2020-06-17,IC,,12,光大期货,,,3783.0,201.0
2020-06-17,IC,IC,12,瑞银期货,4776.0,538.0,,
2020-06-17,IC,,13,中信建投,,,2852.0,198.0
2020-06-17,IC,IC,13,兴证期货,4501.0,247.0,,
2020-06-17,IC,IC,14,一德期货,4434.0,10.0,,
2020-06-17,IC,,14,国信期货,,,2781.0,30.0
2020-06-17,IC,,15,五矿经易,,,2216.0,-108.0
2020-06-17,IC,IC,15,国富期货,4186.0,36.0,,
2020-06-17,IC,,16,东吴期货,,,2107.0,20.0
2020-06-17,IC,IC,16,五矿经易,3636.0,-1.0,,
2020-06-17,IC,IC,17,中信建投,3209.0,304.0,,
2020-06-17,IC,,17,招商期货,,,1794.0,66.0
2020-06-17,IC,IC,18,大地期货,2588.0,108.0,,
2020-06-17,IC,,18,平安期货,,,1786.0,-85.0
2020-06-17,IC,,19,南华期货,,,1663.0,107.0
2020-06-17,IC,IC,19,平安期货,2426.0,-20.0,,
2020-06-17,IC,,20,国富期货,,,1359.0,-210.0
2020-06-17,IC,IC,20,方正中期,1776.0,49.0,,
﻿2020-06-18,IC,IC,1,中信期货,21123.0,-16.0,24719.0,636.0
2020-06-18,IC,,2,华泰期货,,,21613.0,-414.0
2020-06-18,IC,IC,2,国泰君安,12456.0,-166.0,,
2020-06-18,IC,,3,国泰君安,,,12599.0,654.0
2020-06-18,IC,IC,3,海通期货,9687.0,-250.0,,
2020-06-18,IC,IC,4,中金期货,8819.0,16.0,,
2020-06-18,IC,,4,海通期货,,,10538.0,408.0
2020-06-18,IC,,5,上海东证,,,9076.0,160.0
2020-06-18,IC,IC,5,华泰期货,8379.0,-123.0,,
2020-06-18,IC,IC,6,上海东证,8245.0,484.0,,
2020-06-18,IC,,6,国投安信,,,8748.0,242.0
